ANATOMY_ID,Previous Anatomy ID,Current Anatomy ID,Body part,Organ,Sub-organ,Tissue 1,Tissue 2,Tissue 3,Tissue 4,Tissue 5-1,Tissue 5-2,Tissue 5-3,Tissue 5-4
3140104000200000000000,3170606,3140104000200000000000,Trunk,Stomach,Body of stomach,Submucosa,NA,Vein,NA,NA,NA,NA,NA
3140104000201000000000,3170607,3140104000201000000000,Trunk,Stomach,Body of stomach,Submucosa,NA,Vein,Tunica adventitia,NA,NA,NA,NA
3140104000202000000000,3170608,3140104000202000000000,Trunk,Stomach,Body of stomach,Submucosa,NA,Vein,Tunica intima,NA,NA,NA,NA
3140104000202010000000,3170609,3140104000202010000000,Trunk,Stomach,Body of stomach,Submucosa,NA,Vein,Tunica intima,Subendothelial layer,NA,NA,NA
3140104000203000000000,3170610,3140104000203000000000,Trunk,Stomach,Body of stomach,Submucosa,NA,Vein,Tunica media,NA,NA,NA,NA
3140105000000000000000,3170700,3140105000000000000000,Trunk,Stomach,Body of stomach,Serosa,NA,NA,NA,NA,NA,NA,NA
3140105000001000000000,3170701,3140105000001000000000,Trunk,Stomach,Body of stomach,Serosa,NA,NA,Epithelium,NA,NA,NA,NA
3140105010000000000000,3170702,3140105010000000000000,Trunk,Stomach,Body of stomach,Serosa,Subserosa,NA,NA,NA,NA,NA,NA
3140200000000000000000,3170800,3140200000000000000000,Trunk,Stomach,Cardia,NA,NA,NA,NA,NA,NA,NA,NA
3140201000000000000000,3170900,3140201000000000000000,Trunk,Stomach,Cardia,Auerbach's myenteric plexus,NA,NA,NA,NA,NA,NA,NA
3140202000000000000000,3171000,3140202000000000000000,Trunk,Stomach,Cardia,Mucosa,NA,NA,NA,NA,NA,NA,NA
3140202000001000000000,3171001,3140202000001000000000,Trunk,Stomach,Cardia,Mucosa,NA,NA,Epithelium,NA,NA,NA,NA
3140202010000000000000,3171002,3140202010000000000000,Trunk,Stomach,Cardia,Mucosa,Lamina propria,NA,NA,NA,NA,NA,NA
3140202010100000000000,3171003,3140202010100000000000,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Cardiac gland,NA,NA,NA,NA,NA
3140202010200000000000,3171004,3140202010200000000000,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Artery,NA,NA,NA,NA,NA
3140202010201000000000,3171005,3140202010201000000000,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Artery,Tunica adventitia,NA,NA,NA,NA
3140202010202000000000,3171006,3140202010202000000000,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Artery,Tunica intima,NA,NA,NA,NA
3140202010202010000000,3171007,3140202010202010000000,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Artery,Tunica intima,Subendothelial layer,NA,NA,NA
3140202010203000000000,3171008,3140202010203000000000,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Artery,Tunica media,NA,NA,NA,NA
3140202010300000000000,3171009,3140202010300000000000,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Vein,NA,NA,NA,NA,NA
3140202010301000000000,3171010,3140202010301000000000,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Vein,Tunica adventitia,NA,NA,NA,NA
3140202010302000000000,3171011,3140202010302000000000,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Vein,Tunica intima,NA,NA,NA,NA
3140202010302010000000,3171012,3140202010302010000000,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Vein,Tunica intima,Subendothelial layer,NA,NA,NA
3140202010303000000000,3171013,3140202010303000000000,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Vein,Tunica media,NA,NA,NA,NA
3140202020000000000000,3171014,3140202020000000000000,Trunk,Stomach,Cardia,Mucosa,Muscularis mucosae,NA,NA,NA,NA,NA,NA
3140203000000000000000,3171100,3140203000000000000000,Trunk,Stomach,Cardia,Muscular layer,NA,NA,NA,NA,NA,NA,NA
3140203000100000000000,3171101,3140203000100000000000,Trunk,Stomach,Cardia,Muscular layer,NA,Inner circular muscle layer,NA,NA,NA,NA,NA
3140203000200000000000,3171102,3140203000200000000000,Trunk,Stomach,Cardia,Muscular layer,NA,Middle circular muscle layer,NA,NA,NA,NA,NA
3140203000300000000000,3171103,3140203000300000000000,Trunk,Stomach,Cardia,Muscular layer,NA,Outer longitudinal muscle layer,NA,NA,NA,NA,NA
3140204000000000000000,3171200,3140204000000000000000,Trunk,Stomach,Cardia,Submucosa,NA,NA,NA,NA,NA,NA,NA
3140204000100000000000,3171201,3140204000100000000000,Trunk,Stomach,Cardia,Submucosa,NA,Artery,NA,NA,NA,NA,NA
3140204000101000000000,3171202,3140204000101000000000,Trunk,Stomach,Cardia,Submucosa,NA,Artery,Tunica adventitia,NA,NA,NA,NA
3140204000102000000000,3171203,3140204000102000000000,Trunk,Stomach,Cardia,Submucosa,NA,Artery,Tunica intima,NA,NA,NA,NA
3140204000102010000000,3171204,3140204000102010000000,Trunk,Stomach,Cardia,Submucosa,NA,Artery,Tunica intima,Subendothelial layer,NA,NA,NA
3140204000103000000000,3171205,3140204000103000000000,Trunk,Stomach,Cardia,Submucosa,NA,Artery,Tunica media,NA,NA,NA,NA
3140204000200000000000,3171206,3140204000200000000000,Trunk,Stomach,Cardia,Submucosa,NA,Vein,NA,NA,NA,NA,NA
3140204000201000000000,3171207,3140204000201000000000,Trunk,Stomach,Cardia,Submucosa,NA,Vein,Tunica adventitia,NA,NA,NA,NA
3140204000202000000000,3171208,3140204000202000000000,Trunk,Stomach,Cardia,Submucosa,NA,Vein,Tunica intima,NA,NA,NA,NA
3140204000202010000000,3171209,3140204000202010000000,Trunk,Stomach,Cardia,Submucosa,NA,Vein,Tunica intima,Subendothelial layer,NA,NA,NA
3140204000203000000000,3171210,3140204000203000000000,Trunk,Stomach,Cardia,Submucosa,NA,Vein,Tunica media,NA,NA,NA,NA
3140204010000000000000,3171211,3140204010000000000000,Trunk,Stomach,Cardia,Submucosa,Meissner's submucosal plexus,NA,NA,NA,NA,NA,NA
3140205000000000000000,3171300,3140205000000000000000,Trunk,Stomach,Cardia,Serosa,NA,NA,NA,NA,NA,NA,NA
3140205000001000000000,3171301,3140205000001000000000,Trunk,Stomach,Cardia,Serosa,NA,NA,Epithelium,NA,NA,NA,NA
3140205010000000000000,3171302,3140205010000000000000,Trunk,Stomach,Cardia,Serosa,Subserosa,NA,NA,NA,NA,NA,NA
3140300000000000000000,3171400,3140300000000000000000,Trunk,Stomach,Fundus of stomach,NA,NA,NA,NA,NA,NA,NA,NA
3140301000000000000000,3171500,3140301000000000000000,Trunk,Stomach,Fundus of stomach,Auerbach's myenteric plexus,NA,NA,NA,NA,NA,NA,NA
3140302000000000000000,3171600,3140302000000000000000,Trunk,Stomach,Fundus of stomach,Mucosa,NA,NA,NA,NA,NA,NA,NA
3140302000001000000000,3171601,3140302000001000000000,Trunk,Stomach,Fundus of stomach,Mucosa,NA,NA,Epithelium,NA,NA,NA,NA
3140302010000000000000,3171602,3140302010000000000000,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,NA,NA,NA,NA,NA,NA
3140302010100000000000,3171603,3140302010100000000000,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Artery,NA,NA,NA,NA,NA
3140302010101000000000,3171604,3140302010101000000000,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Artery,Tunica adventitia,NA,NA,NA,NA
3140302010102000000000,3171605,3140302010102000000000,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Artery,Tunica intima,NA,NA,NA,NA
3140302010102010000000,3171606,3140302010102010000000,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Artery,Tunica intima,Subendothelial layer,NA,NA,NA
3140302010103000000000,3171607,3140302010103000000000,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Artery,Tunica media,NA,NA,NA,NA
3140302010200000000000,3171608,3140302010200000000000,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Gastric gland proper,NA,NA,NA,NA,NA
3140302010300000000000,3171609,3140302010300000000000,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Vein,NA,NA,NA,NA,NA
3140302010301000000000,3171610,3140302010301000000000,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Vein,Tunica adventitia,NA,NA,NA,NA
3140302010302000000000,3171611,3140302010302000000000,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Vein,Tunica intima,NA,NA,NA,NA
3140302010302010000000,3171612,3140302010302010000000,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Vein,Tunica intima,Subendothelial layer,NA,NA,NA
3140302010303000000000,3171613,3140302010303000000000,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Vein,Tunica media,NA,NA,NA,NA
3140302020000000000000,3171614,3140302020000000000000,Trunk,Stomach,Fundus of stomach,Mucosa,Muscularis mucosae,NA,NA,NA,NA,NA,NA
3140303000000000000000,3171700,3140303000000000000000,Trunk,Stomach,Fundus of stomach,Submucosa,NA,NA,NA,NA,NA,NA,NA
3140303000100000000000,3171701,3140303000100000000000,Trunk,Stomach,Fundus of stomach,Submucosa,NA,Artery,NA,NA,NA,NA,NA
3140303000101000000000,3171702,3140303000101000000000,Trunk,Stomach,Fundus of stomach,Submucosa,NA,Artery,Tunica adventitia,NA,NA,NA,NA
3140303000102000000000,3171703,3140303000102000000000,Trunk,Stomach,Fundus of stomach,Submucosa,NA,Artery,Tunica intima,NA,NA,NA,NA
3140303000102010000000,3171704,3140303000102010000000,Trunk,Stomach,Fundus of stomach,Submucosa,NA,Artery,Tunica intima,Subendothelial layer,NA,NA,NA
3140303000103000000000,3171705,3140303000103000000000,Trunk,Stomach,Fundus of stomach,Submucosa,NA,Artery,Tunica media,NA,NA,NA,NA
3140303000200000000000,3171706,3140303000200000000000,Trunk,Stomach,Fundus of stomach,Submucosa,NA,Vein,NA,NA,NA,NA,NA
3140303000201000000000,3171707,3140303000201000000000,Trunk,Stomach,Fundus of stomach,Submucosa,NA,Vein,Tunica adventitia,NA,NA,NA,NA
3140303000202000000000,3171708,3140303000202000000000,Trunk,Stomach,Fundus of stomach,Submucosa,NA,Vein,Tunica intima,NA,NA,NA,NA
3140303000202010000000,3171709,3140303000202010000000,Trunk,Stomach,Fundus of stomach,Submucosa,NA,Vein,Tunica intima,Subendothelial layer,NA,NA,NA
